3
TAGP
TWSO
PuptakeTotal
time = no
3358
10591.99183124426	7123.546959975152	16.572876535326813
10931.025931236069	7064.937592874132	18.617749693547445
11378.894567163781	7202.462625369453	20.370868434254806
11090.655827626	7171.867298007144	18.834120290892557
11135.656460798351	7348.473070790227	18.284365092308406
11203.440863284748	7594.997785070499	17.46352268546102
11218.465379561814	7603.392592642188	17.40828934767111
11810.695340758124	7730.139840255044	19.99195295297753
12023.962926750626	7404.756936081991	22.994319933380257
13406.311638071733	8188.5092487172205	25.597957329288768
14028.864415291857	8503.803023940967	27.07773898678234
13582.646533062407	8297.66019344497	25.977267429805906
13672.801577129601	8591.913120106337	25.67269677047256
13268.402621889869	8416.382677441312	24.876993085355977
12859.018231473689	8147.6122059987	23.98598124964852
13382.46307090064	8302.774561167289	25.666441464284745
13898.438541616899	8496.166935283376	26.971757724125503
14463.066476185904	8662.031703868981	28.635333558074684
14492.716647516678	8553.597382638804	28.86139189009989
14315.96805454505	8742.000496369397	28.26848793460897
13415.455533575921	8367.59704565569	24.221639487581914
13080.568609686068	8349.7140043208	22.67170231064944
13178.876323940629	8652.19332099472	21.8624385776583
13312.223064170104	8506.303881008356	22.870389234545662
13534.960539448613	8459.136831175223	24.124888417398473
13840.142336621453	8321.14052141079	26.90048984649226
13805.225927848114	8128.977898984366	27.338397379511278
13834.881775652611	8571.92401526428	25.08595996549349
13430.162864482854	8650.205967535527	22.943621696911475
12992.586635371212	8585.606544720855	21.395253805059095
12827.683980083026	8805.56102897984	19.67804280319313
12957.610360315592	8714.739002409671	20.688359747398756
12852.39150614636	8440.955606827221	21.259788500040003
13070.20440827639	8458.766317842948	22.13090369360477
13118.63346878703	8273.548314602755	23.23512676400385
12534.593840849357	8236.41206323248	20.487295557785856
12027.255423310049	8117.714366755329	18.523896758344225
11603.635461808857	8107.745935902744	16.663065290040098
10993.839935870234	7978.115173725237	14.364162227370977
11017.74157782952	7892.669241513594	14.901625703369449
10951.988111107372	7678.671152547803	15.53900703873683
11062.518008877592	7628.275296061768	16.25499752584734
11164.498203857238	7551.99281377944	16.992606297699453
10760.178727698343	7453.2501224190455	15.555487678963846
9917.109256474887	7088.182712868844	13.293346506208852
9066.142409101069	6714.630827270342	11.112893293048067
